CorticalThickness,Structure,d_icv,se_icv,low_ci_icv,up_ci_icv,n_controls,n_patients,pobs,fdr_p,population_size,hemisphere,NAVR,NAVR_II,NAVR_corrected,NAVR_corrected_II,correction,population_size_livingpark,d_icv_thresholded
OCDadults_casevsCN,L_bankssts,-0.06,0.0069999999999999,,,1284,1357,0.123,0.239,2641,lh,0.1679100593637136,1.013998909287148,0.006534652689998968,0.0839191468362422,0.0827605888602368,584,-0.06
OCDadults_casevsCN,L_caudalanteriorcingulate,0.003,0.011,,,1415,1473,0.93,0.943,2888,lh,0.2181119375336781,1.0235100474810666,0.008090715229206692,0.0847062942339019,0.0827605888602368,584,
OCDadults_casevsCN,L_caudalmiddlefrontal,-0.09,0.006,,,1429,1478,0.016,0.077,2907,lh,0.1753441914871878,1.0152564136651865,0.00675025123935664,0.0840232186390629,0.0827605888602368,584,-0.09
OCDadults_casevsCN,L_cuneus,-0.042,0.005,,,1404,1465,0.258,0.3929999999999999,2869,lh,0.2145175843375185,1.0227501131703698,0.00811089983893834,0.0846434016228536,0.0827605888602368,584,-0.042
OCDadults_casevsCN,L_entorhinal,-0.062,0.0139999999999999,,,1318,1381,0.11,0.2289999999999999,2699,lh,0.347724072261647,1.058731330617085,0.012863239181659294,0.087621228366652,0.0827605888602368,584,-0.062
OCDadults_casevsCN,L_fusiform,-0.109,0.005,,,1428,1488,0.004,0.0579999999999999,2916,lh,0.2199788565103603,1.0239095161739662,0.00814178275651312,0.0847393544981575,0.0827605888602368,584,-0.109
OCDadults_casevsCN,L_inferiorparietal,-0.14,0.005,,,1364,1434,0.0002279999999999,0.008,2798,lh,0.1388691826870925,1.0095962806489438,0.0051459508377246325,0.0835547826976114,0.0827605888602368,584,-0.14
OCDadults_casevsCN,L_inferiortemporal,-0.087,0.006,,,1383,1470,0.021,0.086,2853,lh,0.1931727905328623,1.01848697929932,0.007154547797513418,0.0842905821532955,0.0827605888602368,584,-0.087
OCDadults_casevsCN,L_isthmuscingulate,-0.068,0.008,,,1431,1492,0.066,0.17,2923,lh,0.2212486498239776,1.024183072037872,0.008262682238894264,0.0847619941425406,0.0827605888602368,584,-0.068
OCDadults_casevsCN,L_lateraloccipital,-0.074,0.005,,,1419,1480,0.046,0.143,2899,lh,0.1493056868036902,1.0110846592209386,0.005565260693650376,0.0836779617846767,0.0827605888602368,584,-0.074
OCDadults_casevsCN,L_lateralorbitofrontal,-0.096,0.006,,,1433,1494,0.01,0.067,2927,lh,0.2368625051545744,1.0276691327212766,0.008815109663349112,0.0850505025775016,0.0827605888602368,584,-0.096
OCDadults_casevsCN,L_lingual,-0.052,0.005,,,1427,1490,0.16,0.285,2917,lh,0.2498141822812938,1.0307313547519894,0.009358896746261712,0.0853039338759842,0.0827605888602368,584,-0.052
OCDadults_casevsCN,L_medialorbitofrontal,-0.084,0.0069999999999999,,,1430,1490,0.024,0.092,2920,lh,0.2972194770645651,1.043235073004418,0.011597842989307064,0.0863387489614977,0.0827605888602368,584,-0.084
OCDadults_casevsCN,L_middletemporal,-0.093,0.006,,,1320,1367,0.017,0.077,2687,lh,0.1664019105650013,1.0137502630528303,0.006153544829510618,0.0838985687274721,0.0827605888602368,584,-0.093
OCDadults_casevsCN,L_parahippocampal,-0.059,0.012,,,1424,1489,0.115,0.2289999999999999,2913,lh,0.1419923979078971,1.0100306139239714,0.005454190848046296,0.0835907283752143,0.0827605888602368,584,-0.059
OCDadults_casevsCN,L_paracentral,-0.013,0.006,,,1430,1490,0.7290000000000001,0.823,2920,lh,0.2087907284844583,1.0215642751687584,0.0077197643656174665,0.0845452609715474,0.0827605888602368,584,-0.013
OCDadults_casevsCN,L_parsopercularis,-0.083,0.006,,,1427,1489,0.027,0.098,2916,lh,0.1700048874171607,1.014347899759112,0.006305132267463417,0.0839480294932085,0.0827605888602368,584,-0.083
OCDadults_casevsCN,L_parsorbitalis,-0.05,0.008,,,1431,1489,0.181,0.308,2920,lh,0.2585720930571187,1.0328889230250944,0.010185214744505013,0.0854824954967726,0.0827605888602368,584,-0.05
OCDadults_casevsCN,L_parstriangularis,-0.032,0.006,,,1434,1491,0.387,0.511,2925,lh,0.1947534591914286,1.0187879611906627,0.007320575790707448,0.0843154915918593,0.0827605888602368,584,-0.032
OCDadults_casevsCN,L_pericalcarine,0.011,0.005,,,1406,1482,0.768,0.8540000000000001,2888,lh,0.2573619043092968,1.0325866306464109,0.009517246588084373,0.0854574776015048,0.0827605888602368,584,0.011
OCDadults_casevsCN,L_postcentral,-0.023,0.004,,,1403,1465,0.545,0.669,2868,lh,0.1993295859291462,1.0196726356172774,0.00736743349246961,0.0843887077683555,0.0827605888602368,584,-0.023
OCDadults_casevsCN,L_posteriorcingulate,-0.071,0.006,,,1431,1492,0.055,0.153,2923,lh,0.2107243510940018,1.0219612282978197,0.007805944178640553,0.0845781130462584,0.0827605888602368,584,-0.071
OCDadults_casevsCN,L_precentral,-0.023,0.005,,,1408,1471,0.532,0.665,2879,lh,0.1934859788469978,1.0185464270274482,0.007177231899348258,0.0842955020822818,0.0827605888602368,584,-0.023
