SurfaceArea,Structure,d_icv,se_icv,low_ci_icv,up_ci_icv,n_controls,n_patients,pobs,fdr_p,population_size,region,hemisphere,NAVR,NAVR_corrected,correction,population_size_livingpark,d_icv_thresholded
OCDadults_casevsCN,L_bankssts,0.022,5.722,,,1282,1356,0.58,0.894,2638,L_bankssts,lh,0.1786116799446558,0.0069550852137142075,0.0840662703418397,566,0.022
OCDadults_casevsCN,L_caudalanteriorcingulate,0.017,4.565,,,1413,1472,0.646,0.894,2885,L_caudalanteriorcingulate,lh,0.1683153490493292,0.006246768500747004,0.0840662703418397,566,0.017
OCDadults_casevsCN,L_caudalmiddlefrontal,-0.04,11.981,,,1427,1477,0.287,0.878,2904,L_caudalmiddlefrontal,lh,0.1391865515943926,0.005360271625049424,0.0840662703418397,566,-0.04
OCDadults_casevsCN,L_cuneus,-0.023,6.747,,,1402,1464,0.536,0.878,2866,L_cuneus,lh,0.1320470351444211,0.004994477564065841,0.0840662703418397,566,-0.023
OCDadults_casevsCN,L_entorhinal,-0.013,2.827,,,1316,1381,0.742,0.927,2697,L_entorhinal,lh,0.3530218209694457,0.013065923790300853,0.0840662703418397,566,
OCDadults_casevsCN,L_fusiform,0.028,12.95,,,1426,1487,0.451,0.878,2913,L_fusiform,lh,0.1480590464773536,0.005482728357463292,0.0840662703418397,566,0.028
OCDadults_casevsCN,L_inferiorparietal,0.036,19.456,,,1363,1433,0.346,0.878,2796,L_inferiorparietal,lh,0.0921604482852544,0.003416867041943792,0.0840662703418397,566,0.036
OCDadults_casevsCN,L_inferiortemporal,-0.023,14.447,,,1382,1469,0.536,0.878,2851,L_inferiortemporal,lh,0.1600867279656501,0.005932190396336237,0.0840662703418397,566,-0.023
OCDadults_casevsCN,L_isthmuscingulate,-0.02,5.553,,,1429,1491,0.593,0.894,2920,L_isthmuscingulate,lh,0.1325562515823995,0.004952995086420957,0.0840662703418397,566,-0.02
OCDadults_casevsCN,L_lateraloccipital,-0.045,17.391,,,1417,1479,0.232,0.787,2896,L_lateraloccipital,lh,0.0874525302944431,0.003261429043956475,0.0840662703418397,566,-0.045
